Id,Price(EUR),Location,Address,Rooms,Heating,SetUp,Elevator,Stores,Area(m2),Evident,State,Infrared,YearOfBuild,Floor
926,192600,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),3.5,podno grejanje,prazno,ima lift (1),"kablovska, klima",85,nije uknjiženo,u izgradnji,useljivo,2020,1
927,189100,Stari Grad,Centar,3,centralno grejanje,prazno,ima lift (1),"kablovska, klima",102,nije uknjiženo,uobičajeno stanje,useljivo,1933,1
928,149350,Liman,"LIMAN 4, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"kablovska, klima",58,nije uknjiženo,uobičajeno stanje,useljivo,1982,1
929,87550,Grbavica,Grbavica,1.5,centralno grejanje,prazno,ima lift (1),"kablovska, klima",39,uknjiženo,uobičajeno stanje,useljivo,2022,visoko
930,44300,Novo Naselje,Satelit,1,centralno grejanje,prazno,ima lift (1),"kablovska, klima",25,uknjiženo,uobičajeno stanje,useljivo,2000,5
931,30900,Bulevar Evrope,Bulevar Evrope,0.5,grejanje na struju,prazno,ima lift (1),"kablovska, klima",12,uknjiženo,uobičajeno stanje,useljivo,2009,prizemlje
932,154500,Grbavica,Danila Kiša,2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",56,uknjiženo,novo,useljivo,2009,4
933,164440,Grbavica,alekse šantića,4,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",72,uknjiženo,novo,useljivo,2009,6
934,235950,Bulevar Evrope,Bulevar Evrope,3.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",97,uknjiženo,u izgradnji,useljivo,2021,prizemlje
935,320800,Bulevar Evrope,Bulevar Evrope,4.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",132,uknjiženo,u izgradnji,useljivo,2021,1
936,322650,Bulevar Evrope,Bulevar Evrope,4.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",133,uknjiženo,u izgradnji,useljivo,2021,2
937,154500,Sremska Kamenica,Tatarsko Brdo,4,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",160,uknjiženo,u izgradnji,useljivo,2021,4
938,113300,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",44,uknjiženo,renovirano,useljivo,2021,4
939,95300,Detelinara,Veselina Masleše,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",65,nije uknjiženo,uobičajeno stanje,useljivo,2021,4
940,151410,Liman,Liman 4,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",58,uknjiženo,uobičajeno stanje,useljivo,2021,1
941,82400,Telep,Đorđa Lebovića,2,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",44,uknjiženo,novo,useljivo,2021,2
942,121540,Sajmište,Slobodana Bajića,3,grejanje na gas,prazno,ima lift (1),"telefon, interfon",59,nije uknjiženo,novo,useljivo,2021,2
943,195700,Adamovićevo Naselje,Cara Dušana,4,grejanje na gas,prazno,ima lift (1),"telefon, klima",95,nije uknjiženo,novo,useljivo,2021,5
944,79300,Detelinara,Rumenački put,2,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",48,uknjiženo,novo,useljivo,2021,3
945,100940,Rotkvarija,Vojvode Šupljikca,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",70,uknjiženo,uobičajeno stanje,useljivo,2021,3
946,170700,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,88,nije uknjiženo,novo,useljivo,2021,3
947,140900,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,73,nije uknjiženo,novo,useljivo,2021,3
948,173750,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,90,nije uknjiženo,novo,useljivo,2021,3
949,178300,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,92,nije uknjiženo,novo,useljivo,2021,3
950,127300,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,66,nije uknjiženo,novo,useljivo,2021,3
951,247000,Stari Grad,Centar,4,grejanje na gas,prazno,ima lift (1),telefon,106,uknjiženo,u izgradnji,useljivo,2006,1
952,76200,Salajka,Salajka,1.5,grejanje na gas,prazno,ima lift (1),telefon,37,uknjiženo,uobičajeno stanje,useljivo,2011,2
953,151410,Liman,Liman 4,2.5,centralno grejanje,prazno,ima lift (1),telefon,58,uknjiženo,renovirano,useljivo,2011,2
954,81370,Detelinara,Molijerova,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon",47,uknjiženo,uobičajeno stanje,useljivo,2011,4
955,278100,Stari Grad,Jovana Đorđevića,4,centralno grejanje,prazno,ima lift (1),telefon,119,uknjiženo,uobičajeno stanje,useljivo,2011,visoko
956,55650,Bulevar Evrope,Bulevar Evrope,0.5,grejanje na struju,namešteno,ima lift (1),"Poslovni nameštaj, telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, mikrotalasna rerna, rerna, plakar",25,uknjiženo,renovirano,useljivo,2011,2
957,257500,Stari Grad,Kej,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",83,uknjiženo,renovirano,useljivo,2011,visoko
958,180250,Stari Grad,Centar,3,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",77,uknjiženo,renovirano,useljivo,2011,visoko
959,145200,Podbara,Podbara,3,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",61,uknjiženo,u izgradnji,useljivo,2011,1
960,151410,Liman,Liman 4,2.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, kuhinjski elementi",58,uknjiženo,renovirano,useljivo,2011,1
961,113300,Stari Grad,Centar,2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, kuhinjski elementi",44,uknjiženo,uobičajeno stanje,useljivo,2011,visoko
962,180250,Stari Grad,Centar,3,centralno grejanje,polunamešteno,ima lift (1),"Poslovni nameštaj, telefon, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar",77,uknjiženo,renovirano,useljivo,2011,2
963,103000,Detelinara,MILENKA GRCICA,2.5,centralno grejanje,polunamešteno,ima lift (1),"Poslovni nameštaj, telefon, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar",53,uknjiženo,renovirano,useljivo,2011,2
964,136600,Adamovićevo Naselje,Adamovićevo Naselje,2,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima",54,uknjiženo,novo,useljivo,2021,4
965,149350,Liman,"LIMAN 4, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima",58,uknjiženo,novo,useljivo,2021,1
966,46350,Telep,"TELEP, NOVI SAD",0.5,grejanje na gas,prazno,ima lift (1),"video nadzor, interfon, klima",23,uknjiženo,novo,useljivo,2021,prizemlje
967,87500,Sajmište,Sajmište,1.5,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima",44,uknjiženo,uobičajeno stanje,useljivo,2014,3
968,92700,Bulevar Oslobođenja,Bulevar Oslobođenja,1.5,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima",30,uknjiženo,uobičajeno stanje,useljivo,2004,1
969,90000,Rotkvarija,Kraljevića Marka 28,1.5,centralno grejanje,prazno,ima lift (2),"telefon, kablovska, video nadzor, ventilacija",37,uknjiženo,novo,useljivo,2020,visoko
970,106000,Rotkvarija,Socijalno,1.5,centralno grejanje,prazno,ima lift (2),"telefon, kablovska, video nadzor, ventilacija",45,uknjiženo,uobičajeno stanje,useljivo,2020,1
971,92700,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),2,grejanje na gas,prazno,ima lift (2),"telefon, kablovska, video nadzor, ventilacija",52,uknjiženo,uobičajeno stanje,useljivo,2020,5
972,251120,Grbavica,Gogoljeva,3.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",106,uknjiženo,novo,useljivo,2020,2
973,101000,Grbavica,Lasla Gala,2,centralno grejanje,prazno,ima lift (1),video nadzor,49,uknjiženo,uobičajeno stanje,useljivo,2020,5
974,95300,Detelinara,Nova Detelinara,2.5,centralno grejanje,prazno,ima lift (1),video nadzor,65,uknjiženo,uobičajeno stanje,useljivo,2006,5
975,92700,Rotkvarija,Socijalno,0.5,centralno grejanje,prazno,ima lift (1),video nadzor,30,uknjiženo,uobičajeno stanje,useljivo,2006,1
976,113300,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),video nadzor,44,uknjiženo,uobičajeno stanje,useljivo,2006,prizemlje
977,97850,Detelinara,Nova Detelinara,1.5,centralno grejanje,prazno,ima lift (1),video nadzor,37,uknjiženo,uobičajeno stanje,useljivo,2006,5
978,63650,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),video nadzor,24,uknjiženo,uobičajeno stanje,useljivo,2006,prizemlje
979,54590,Podbara,jug bogdana,0.5,centralno grejanje,namešteno,ima lift (1),video nadzor,21,uknjiženo,uobičajeno stanje,useljivo,2006,5
980,146880,Novo Naselje,Šarengrad,4,centralno grejanje,prazno,ima lift (1),video nadzor,92,uknjiženo,uobičajeno stanje,useljivo,2006,2
981,54080,Telep,petefi sandora,0.5,etažno grejanje,prazno,ima lift (1),video nadzor,21,uknjiženo,uobičajeno stanje,useljivo,2006,2
982,63650,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),video nadzor,24,uknjiženo,novo,useljivo,2006,visoko
983,113300,Stari Grad,pionirska,2,centralno grejanje,prazno,ima lift (1),video nadzor,44,uknjiženo,novo,useljivo,2006,1
984,1,Grbavica,Grbavica,2,centralno grejanje,prazno,ima lift (1),video nadzor,62,uknjiženo,novo,useljivo,2008,6
985,464000,Stari Grad,Kej,3,centralno grejanje,prazno,ima lift (1),klima,123,uknjiženo,novo,useljivo,2008,2
986,115870,Detelinara,Nova Detelinara,2,centralno grejanje,prazno,ima lift (1),klima,45,uknjiženo,uobičajeno stanje,useljivo,2017,2
987,157070,Bulevar Oslobođenja,"BULEVAR, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),klima,68,uknjiženo,uobičajeno stanje,useljivo,2004,1
988,97850,Sajmište,micurinova,1.5,centralno grejanje,prazno,ima lift (1),klima,37,uknjiženo,renovirano,useljivo,2004,5
989,43800,Telep,Telep,1,grejanje na gas,prazno,ima lift (1),klima,21,uknjiženo,uobičajeno stanje,useljivo,2007,prizemlje
990,133900,Grbavica,Grbavica,4,centralno grejanje,prazno,ima lift (1),klima,111,uknjiženo,novo,useljivo,2007,6
991,63650,Sajmište,branka bajica,0.5,centralno grejanje,namešteno,ima lift (1),klima,24,uknjiženo,novo,useljivo,2007,visoko
992,94560,Avijatičarsko Naselje,VESELINA MASLESE,2,centralno grejanje,namešteno,ima lift (1),klima,51,uknjiženo,novo,useljivo,2007,visoko
993,218350,Rotkvarija,DJURDJA BRANKOVICA,4,centralno grejanje,namešteno,ima lift (1),klima,86,uknjiženo,novo,useljivo,2007,visoko
994,147320,Adice,Adice,4,grejanje na gas,prazno,ima lift (1),telefon,89,nije uknjiženo,u izgradnji,useljivo,2007,2
995,69900,Detelinara,Nova Detelinara,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",28,uknjiženo,u izgradnji,useljivo,2007,2
996,254400,Grbavica,Grbavica,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",130,uknjiženo,novo,useljivo,2007,3
997,108150,Detelinara,Nova Detelinara,1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",45,uknjiženo,novo,useljivo,2007,2
998,95710,Sajlovo,Sajlovo,1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",62,uknjiženo,u izgradnji,useljivo,2007,prizemlje
999,126900,Telep,Telep,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",63,uknjiženo,u izgradnji,useljivo,2023,1
1000,84150,Telep,Telep,1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",39,uknjiženo,u izgradnji,useljivo,2023,visoko
1001,117220,Telep,Telep,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",57,uknjiženo,u izgradnji,useljivo,2023,1
1002,86110,Detelinara,Nova Detelinara,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",38,uknjiženo,u izgradnji,useljivo,2010,1
1003,154500,Salajka,Salajka,3,grejanje na gas,polunamešteno,ima lift (1),"telefon, kablovska",75,uknjiženo,novo,useljivo,2010,2
1004,154500,Grbavica,grbavica,3.5,centralno grejanje,prazno,ima lift (1),TV,111,uknjiženo,novo,useljivo,2010,3
1005,108150,Stari Grad,Centar,1.5,centralno grejanje,prazno,ima lift (1),TV,35,uknjiženo,u izgradnji,useljivo,2010,4
1006,154500,Stari Grad,Centar,3.5,centralno grejanje,prazno,ima lift (1),TV,69,uknjiženo,uobičajeno stanje,useljivo,2007,2
1007,154500,Bulevar Oslobođenja,Bulevar Oslobođenja,3,centralno grejanje,prazno,ima lift (1),TV,68,uknjiženo,renovirano,useljivo,2007,2
1008,96820,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,grejanje na gas,namešteno,ima lift (1),TV,38,uknjiženo,novo,useljivo,2007,4
1009,82400,Novo Naselje,ANTONA URBANA,2,centralno grejanje,namešteno,ima lift (1),TV,48,uknjiženo,novo,useljivo,2007,4
1010,85490,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,centralno grejanje,prazno,ima lift (1),TV,38,uknjiženo,novo,useljivo,2007,visoko
1011,113300,Stari Grad,Dunavski Park,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",44,uknjiženo,renovirano,useljivo,2007,visoko
1012,430000,Stari Grad,Centar,4,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, interfon, klima, sudo mašina, šporet",208,uknjiženo,novo,useljivo,2018,5
1013,72100,Adice,Adice,2,grejanje na gas,prazno,ima lift (1),klima,49,uknjiženo,novo,useljivo,2011,2
1014,149350,Podbara,Beogradski kej,3,centralno grejanje,namešteno,ima lift (2),"telefon, kablovska, video nadzor",72,uknjiženo,uobičajeno stanje,useljivo,2011,3
1015,545900,Rotkvarija,Kraljevića Marka,5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",122,uknjiženo,novo,useljivo,2011,1
1016,133080,Podbara,Podbara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",68,uknjiženo,novo,useljivo,2011,prizemlje
1017,83950,Grbavica,"GRBAVICA, NOVI SAD",1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",33,uknjiženo,uobičajeno stanje,useljivo,2006,visoko
1018,198280,Liman,"LIMAN 3, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",77,uknjiženo,uobičajeno stanje,useljivo,1980,6
1019,1133,Stari Grad,Centar,5,centralno grejanje,namešteno,ima lift (1),"Poslovni nameštaj, telefon, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar",183,uknjiženo,novo,useljivo,1980,10
1020,133800,Liman,Liman 3,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",62,uknjiženo,novo,useljivo,1980,7
1021,156000,Stari Grad,Železnička,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",52,uknjiženo,uobičajeno stanje,useljivo,1980,7
1022,114300,Sajmište,Pariske Komune,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",66,uknjiženo,uobičajeno stanje,useljivo,1980,2
1023,106700,Banatić,Gagarinova,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",69,uknjiženo,uobičajeno stanje,useljivo,1980,2
1024,69600,Bulevar Oslobođenja,Bulevar Oslobođenja,0.5,centralno grejanje,prazno,ima lift (2),"telefon, kablovska",26,uknjiženo,renovirano,useljivo,1980,2
1025,185400,Liman,Liman 4,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",90,uknjiženo,renovirano,useljivo,1980,2
1026,334750,Grbavica,Grbavica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",146,uknjiženo,uobičajeno stanje,useljivo,2008,5
1027,111240,Bulevar Oslobođenja,Bulevar Oslobođenja,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,1900,2
1028,92700,Rotkvarija,Rotkvarija,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",37,uknjiženo,uobičajeno stanje,useljivo,2019,visoko
1029,309000,Stari Grad,Centar,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",94,uknjiženo,uobičajeno stanje,useljivo,1841,prizemlje
1030,80000,Futoška,Futoška,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",34,uknjiženo,uobičajeno stanje,useljivo,1954,3
1031,197800,Novo Naselje,Novo Naselje,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",97,uknjiženo,u izgradnji,useljivo,2022,prizemlje
1032,144612,Grbavica,Grbavica,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",78,uknjiženo,uobičajeno stanje,useljivo,2022,3
1033,494400,Stari Grad,Stari Grad,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, video nadzor",150,uknjiženo,novo,useljivo,2022,1
1034,218880,Detelinara,Nova Detelinara,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, video nadzor",125,uknjiženo,novo,useljivo,2022,5
1035,169950,Adamovićevo Naselje,Cara Dušana,2.5,centralno grejanje,namešteno,ima lift (1),klima,48,uknjiženo,novo,useljivo,2022,4
1036,169950,Grbavica,Grbavica,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,novo,useljivo,2022,1
1037,92700,Rotkvarija,Socijalno,0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",30,uknjiženo,novo,useljivo,2022,1
1038,87550,Grbavica,Kolo Srpskih Sestara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",39,uknjiženo,uobičajeno stanje,useljivo,2022,visoko
1039,50250,Veternik,Veternik,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",31,uknjiženo,u izgradnji,useljivo,2022,1
1040,125050,Veternik,Veternik,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",89,uknjiženo,u izgradnji,useljivo,2022,1
1041,119900,Veternik,Veternik,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",86,uknjiženo,u izgradnji,useljivo,2022,1
1042,87300,Veternik,Veternik,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",60,uknjiženo,u izgradnji,useljivo,2022,2
1043,113300,Detelinara,Ilije Bircanina,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",59,uknjiženo,uobičajeno stanje,useljivo,2000,1
1044,127820,Bulevar Oslobođenja,Bulevar Oslobođenja,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",73,uknjiženo,uobičajeno stanje,useljivo,2000,5
1045,99500,Podbara,Podbara,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",46,uknjiženo,uobičajeno stanje,useljivo,2000,2
1046,206200,Stari Grad,Kej Žrtava Racije,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2021,1
1047,117400,Stari Grad,Kej Žrtava Racije,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",37,uknjiženo,uobičajeno stanje,useljivo,2021,3
1048,130800,Stari Grad,Kej Žrtava Racije,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",41,uknjiženo,uobičajeno stanje,useljivo,2021,4
1049,161800,Stari Grad,Kej Žrtava Racije,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",51,uknjiženo,uobičajeno stanje,useljivo,2021,4
1050,257000,Stari Grad,Kej Žrtava Racije,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",81,uknjiženo,uobičajeno stanje,useljivo,2021,5
1051,130800,Stari Grad,Kej Žrtava Racije,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",41,uknjiženo,uobičajeno stanje,useljivo,2021,5
1052,130800,Stari Grad,Kej Žrtava Racije,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",41,uknjiženo,uobičajeno stanje,useljivo,2021,2
1053,103000,Stari Grad,Centar,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",40,uknjiženo,uobičajeno stanje,useljivo,2011,6
1054,153470,Grbavica,Grbavica,2,centralno grejanje,namešteno,ima lift (2),"telefon, kablovska",50,uknjiženo,uobičajeno stanje,useljivo,2011,6
